,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379
323,0,0,0.74827925,0.007038713,0,0.14871117,0.2251169,0,0.16753023,0.134109,0.19380673,0,0.075305623,0,0,0.10708117,0,0.057200201,0,0.008230453,0,0,0.030530262,0,0,0,0,0,0,0,0,0,0,0.11333751,0,0,0,0,0,0,0,0,0,0.087033748,0.055462185,0.14901961,0.14901961,0.095711622,0.32757628,0.14387211,0.067075844,0,0.2251169,0.13711152,0.16506815,0.16950147,0.096860387,0.20215857,0.13516424,0.095104108,0.039316239,0,0.11544544,0.14871117,0.13711152,0,0,0,0,0,0.095711622,0,0.095645967,0.22679846,0.058298632,0.043397396,0.095711622,0.11111111,0.042016807,0,0,0.11111111,0,0,0.096860387,0.11395881,0,0,0,0,0.036863663,0.036863663,0.039703547,0.05718145,0,0.10147299,0,0,0,0,0.17768871,0.095645967,0,0.060875079,0.098461538,0.054267948,0.060875079,0.035068493,0.026243849,0.15254237,0.01784652,0.011264721,0,0,0,0,0,0.09343832,0.045262523,0,0,0,0,0.11333751,0,0.099439062,0,0,0,0,0,0,0,0.066887783,0,0,0.015143867,0,0.10059492,0.056994819,0,0.087033748,0.052546917,0.060285892,0.094049904,0.14954955,0,0,0,0,0.18800571,0.031357178,0.044578976,0,0,0,0,0.16587031,0.013472137,0,0,0,0,0.096860387,0.11111111,0.14665057,0,0,0,0,0,0,0.096860387,0,0,0,0,0,0.087507544,0,0.092715232,0,0,0,0,0,0.04548211,0.11608623,0,0,0,0,0.024595469,0,0.054656999,0,0,0,0,0,0,0,0,0.055462185,0.050484447,0.064111038,0.059110299,0,0.16450512,0,0.057979677,0.057979677,0.057979677,0.045596502,0.045596502,0.055333714,0.096860387,0.064111038,0.04448507,0.04799474,0.045596502,0.067910835,0,0,0.059110299,0,0,0,0,0,0.087033748,0,0,0,0.058064516,0,0,0,0.13501401,0.0608914,0.046764894,0.046764894,0.064327485,0.0608914,0.087507544,0.046764894,0.0608914,0,0.047861076,0.043843844,0.10492754,0.095104108,0.17628375,0.29311395,0,0.087033748,0.060898985,0.18425556,0.061833689,0.10016882,0.058185967,0.029459902,0.016583748,0.01784652,0,0.057142857,0.039482201,0,0,0,0,0,0,0,0,0,0.014239482,0.029121653,0,0.042205965,0,0.16450512,0.16450512,0.2251169,0,0.18553961,0,0.11918476,0.094049904,0.095645967,0.10683012,0.13409169,0,0.064111038,0,0.16450512,0.11333751,0,0,0,0.066887783,0.23146067,0,0.039931546,0.23125997,0,0,0.11506849,0,0,0,0,0.039584685,0.58680057,0.58680057,0,0,0.045596502,0.057979677,0.045596502,0,0,0.10154022,1,0.055462185,0.055462185,0,0,0,0,0,0,0,0.036863663,0,0,0,0,0.15869018,0.046056782,0,0,0.056994819,0.096860387,0.0509287,0.0509287,0.098419174,0.055843408,0,0,0,0,0,0,0.032707775,0,0,0.14665057,0.039316239,0.094630516,0,0.056994819,0.095711622,0.10845987,0,0.23743661,0.23940561,0.056994819,0.091851852,0,0,0,0,0.055462185,0.042016807,0,0,0,0.061833689,0
324,0.038461538,0.10297483,0.055462185,0,0,0.025316456,0.038461538,0,0.064516129,0.052023121,0.044334975,0,0.10022272,0.085714286,0,0,0,0,0,0,0,0,0.033374536,0,0,0,0,0,0,0,0,0,0,0.020771513,0,0,0,0,0,0.16363636,0,0,0,0.1,0.25,0,0,0,0.064516129,0.16666667,0.035433071,0,0.038461538,0.022988506,0.090069284,0.065934066,0.038461538,0.17777778,0.064676617,0.015706806,0.043824701,0,0.17475728,0.025316456,0.022988506,0,0,0,0,0,0,0,0,0.038167939,0,0,0,0.018867925,0.1875,0,0.1255814,0.018867925,0,0,0.038461538,0.05785124,0,0,0,0,0.04109589,0.04109589,0.043902439,0.062880325,0,0,0,0,0,0.093167702,0,0,0,0,0,0,0,0.10152284,0,0.17857143,0,0,0,0,0,0.035294118,0,0,0.20454545,0.11538461,0,0,0,0.020771513,0,0.11214953,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0.064516129,0,0.1,0,0.023529412,0.01674277,0.028248588,0.093167702,0.067750678,0,0,0.18790497,0,0.051020408,0,0,0,0,0.19736842,0,0,0,0,0,0.038461538,0.043010753,0.17045455,0,0,0,0,0,0,0.038461538,0,0,0.11790393,0.11790393,0,0.034090909,0,0,0,0,0,0,0,0.051428571,0,0.21176471,0,0,0,0,0,0,0,0,0,0,0,0.18292683,0.093167702,0.07788162,0.25,0.056074766,0.025316456,0.022988506,0,0.065789474,0,0.02247191,0.02247191,0.02247191,0.017751479,0.017751479,0.021276596,0.038461538,0.025316456,0.017241379,0.018867925,0.017751479,0.076190476,0,0,0.022988506,0,0,0,0,0,0.1,0,0,0,0.065934066,0,0.06234414,0,0.052083333,0.023809524,0.018292683,0.018292683,0.024509804,0.023809524,0.034090909,0.018292683,0.023809524,0,0.053030303,0.016949153,0.01897019,0.036649215,0.063414634,0.022988506,0,0.1,0,0.085106383,0.022900763,0,0,0,0,0,0,0,0.015432099,0,0,0,0,0,0,0,0,0,0,0,0,0.047120419,0,0.065789474,0.065789474,0.038461538,0.12345679,0.078431373,0,0.049800797,0.01674277,0,0.047966232,0.052036199,0,0.025316456,0,0.065789474,0.020771513,0,0,0,0.025641026,0.25506073,0,0,0.088235294,0,0,0,0,0,0,0,0.015479876,0.081433225,0.081433225,0.093167702,0,0.017751479,0.02247191,0.017751479,0.035294118,0.065789474,0,0.055462185,1,1,0,0,0,0,0,0,0,0.04109589,0.12345679,0,0,0,0.059907834,0.017964072,0,0,0.064516129,0.038461538,0.01971831,0.01971831,0.037383178,0.021505376,0,0,0,0,0,0,0.012376238,0,0,0.17045455,0.043824701,0,0,0.064516129,0,0,0,0.45,0.091836735,0.064516129,0,0,0,0,0,0.25,0.1875,0,0,0,0.022900763,0
325,0.038461538,0.10297483,0.055462185,0,0,0.025316456,0.038461538,0,0.064516129,0.052023121,0.044334975,0,0.10022272,0.085714286,0,0,0,0,0,0,0,0,0.033374536,0,0,0,0,0,0,0,0,0,0,0.020771513,0,0,0,0,0,0.16363636,0,0,0,0.1,0.25,0,0,0,0.064516129,0.16666667,0.035433071,0,0.038461538,0.022988506,0.090069284,0.065934066,0.038461538,0.17777778,0.064676617,0.015706806,0.043824701,0,0.17475728,0.025316456,0.022988506,0,0,0,0,0,0,0,0,0.038167939,0,0,0,0.018867925,0.1875,0,0.1255814,0.018867925,0,0,0.038461538,0.05785124,0,0,0,0,0.04109589,0.04109589,0.043902439,0.062880325,0,0,0,0,0,0.093167702,0,0,0,0,0,0,0,0.10152284,0,0.17857143,0,0,0,0,0,0.035294118,0,0,0.20454545,0.11538461,0,0,0,0.020771513,0,0.11214953,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0.064516129,0,0.1,0,0.023529412,0.01674277,0.028248588,0.093167702,0.067750678,0,0,0.18790497,0,0.051020408,0,0,0,0,0.19736842,0,0,0,0,0,0.038461538,0.043010753,0.17045455,0,0,0,0,0,0,0.038461538,0,0,0.11790393,0.11790393,0,0.034090909,0,0,0,0,0,0,0,0.051428571,0,0.21176471,0,0,0,0,0,0,0,0,0,0,0,0.18292683,0.093167702,0.07788162,0.25,0.056074766,0.025316456,0.022988506,0,0.065789474,0,0.02247191,0.02247191,0.02247191,0.017751479,0.017751479,0.021276596,0.038461538,0.025316456,0.017241379,0.018867925,0.017751479,0.076190476,0,0,0.022988506,0,0,0,0,0,0.1,0,0,0,0.065934066,0,0.06234414,0,0.052083333,0.023809524,0.018292683,0.018292683,0.024509804,0.023809524,0.034090909,0.018292683,0.023809524,0,0.053030303,0.016949153,0.01897019,0.036649215,0.063414634,0.022988506,0,0.1,0,0.085106383,0.022900763,0,0,0,0,0,0,0,0.015432099,0,0,0,0,0,0,0,0,0,0,0,0,0.047120419,0,0.065789474,0.065789474,0.038461538,0.12345679,0.078431373,0,0.049800797,0.01674277,0,0.047966232,0.052036199,0,0.025316456,0,0.065789474,0.020771513,0,0,0,0.025641026,0.25506073,0,0,0.088235294,0,0,0,0,0,0,0,0.015479876,0.081433225,0.081433225,0.093167702,0,0.017751479,0.02247191,0.017751479,0.035294118,0.065789474,0,0.055462185,1,1,0,0,0,0,0,0,0,0.04109589,0.12345679,0,0,0,0.059907834,0.017964072,0,0,0.064516129,0.038461538,0.01971831,0.01971831,0.037383178,0.021505376,0,0,0,0,0,0,0.012376238,0,0,0.17045455,0.043824701,0,0,0.064516129,0,0,0,0.45,0.091836735,0.064516129,0,0,0,0,0,0.25,0.1875,0,0,0,0.022900763,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.044444444,0,0,0,0,0,0,0,0,0,0.1182266,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0.099722992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037735849,0,0,0,0,0,0,0,0,0,0.059701493,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23809524,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0.048632219,0.10152284,0,0,0,0,0,0,0,0,0,0,0,0.18439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04659189,0,0,0,0,0,0,0.051282051,0,0,0.037735849,0,0,0,0,0,0,0,0,0.16216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035335689,0.035335689,0,0.053333333,0,0,0,0.27272727,0.27272727,0,0,0,0.028571429,0.25714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14754098,0,0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36781609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0.06741573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18518519,0.31034483,0.24657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24657534,0.31034483,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20512821,0,0,0,0,0,0,0
330,0,0,0,0.11566265,0.2278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069970845,0,0,0,0,0.076923077,0.076923077,0.04109589,0.037037037,0.060240964,0,0,0,0.22,0,0.081081081,0.037974684,0,0,0,0,0,0.07860262,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0.18513324,0,0,0,0,0.058823529,0.070422535,0.034090909,0.038674033,0,0.1125,0,0,0,0.071005917,0.056074766,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0,0,0,0.23300971,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0.075,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.13432836,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21126761,0,0.0375,0,0.064864865,0,0,0,0.087912088,0,0,0.13114754,0,0,0,0,0,0,0,0,0,0.078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0.17910448,0.33802817,0.27906977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12413793,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0.11688312,0.18987342,0.09,0.04109589,0,0,0,0,0,0.08988764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0.24657534,1,0.33802817,0,0,0,0.17647059,0,0,0,0,0.099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18513324,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0.2382134,0,0,0,0.13432836,0,0.071428571,0
331,0,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22259697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0.091954023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923,0.42857143,0.33802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31034483,0.33802817,1,0,0,0,0,0,0,0,0,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22259697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27988338,0,0,0,0,0,0,0
332,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19444444,0.19444444,0,0,0,0,0.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0.036863663,0,0,0.016835017,0.030716724,0,0.042492918,0.027522936,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0.50194553,0,0,0,0,0,0,0,0,0,0,0.012578616,0,0,0,0,0,0,0.1260274,0,0.071232877,0.23753666,0.04109589,0,0,0,0.042492918,0.14956012,0.030674847,0,0.030716724,0.015197568,0.072463768,0.060869565,0.030716724,0.046065259,0.1227154,0.008264463,0.020979021,0,0.022900763,0.016835017,0.015197568,0,0,0,0,0,0,0,0,0.016042781,0,0,0,0.010033445,0.024657534,0,0,0.010033445,0,0,0.030716724,0.032258065,0,0,0.32294618,0.23466667,0.6300578,0.6300578,0.59079284,0.49367089,0,0,0.1341853,0,0.043583535,0,0,0,0,0,0,0,0,0,0,0.2681388,0,0,0.054054054,0,0,0,0,0,0.027027027,0,0,0,0.041958042,0.012578616,0,0.31540342,0,0,0,0.063157895,0.027700831,0,0,0.018867925,0,0,0,0,0,0.29745043,0.057507987,0.3431085,0,0.015576324,0.008077544,0.020895522,0,0,0,0,0.047297297,0,0.045576408,0,0,0,0,0.17894737,0,0,0,0,0,0.030716724,0.036827195,0.15315315,0.063157895,0.016260163,0.020253165,0.016260163,0.020253165,0.034129693,0.030716724,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0.027190332,0,0,0,0.21538462,0,0,0,0,0.2006689,0,0,0,0,0,0,0,0.04109589,0.036674817,0.016835017,0.015197568,0,0.059649123,0,0.014836795,0.014836795,0.014836795,0.009404389,0.009404389,0.014005602,0.030716724,0.016835017,0.009118541,0.010033445,0.009404389,0.057356608,0,0,0.015197568,0.063157895,0.033802817,0.12639405,0.050420168,0.034129693,0.23753666,0,0,0,0.043478261,0,0,0,0.046575342,0.015772871,0.009708738,0.009708738,0.017994859,0.015772871,0.027027027,0.009708738,0.015772871,0,0.049115914,0.008955224,0.011428571,0.03030303,0.043478261,0.015197568,0,0.079178886,0,0.06442577,0.017821782,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0.024793388,0,0.059649123,0.059649123,0.030716724,0,0.059125964,0,0.033126294,0.008077544,0,0.035177866,0.039596273,0,0.016835017,0,0.059649123,0.012578616,0,0,0,0.018867925,0.082105263,0,0,0.20822622,0,0,0,0,0,0,0,0.006578947,0.064552661,0.064552661,0,0,0.009404389,0.014836795,0.009404389,0,0,0,0.036863663,0.04109589,0.04109589,0,0,0,0,0,0,0,1,0,0,0,0,0.040963855,0.00952381,0,0,0.042492918,0.030716724,0.011904762,0.011904762,0.031784841,0.014164306,0,0,0,0,0,0,0.005194805,0,0,0.15315315,0.020979021,0,0.18947368,0.29745043,0,0,0,0.084598698,0.072386059,0.042492918,0,0,0,0,0,0.04109589,0.024657534,0,0,0,0.017821782,0
334,0.047619048,0.066312997,0,0,0,0,0,0,0,0,0,0,0.064267352,0.1862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111,0,0,0,0,0.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0.072916667,0,0,0,0,0.28977273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092592593,0,0.081081081,0,0,0,0,0.023584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20610687,0,0,0,0,0,0,0,0.40718563,0,0,0,0,0,0,0,0.042857143,0,0,0.10273973,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38931298,0.27508091,0,0,0.081885856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075376884,0.075376884,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0.40298508,0.38931298,0.3256705,0.41975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24926686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10599078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38931298,0,0,0,0,0.042857143,0.081967213,0,0,0.12345679,0.12345679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0.22222222,0.092592593,0,0,0,0,0
